suite,profile,config_stem,config_path,graph_name,graph_file,family,nodes,edges,area_constraint,hw_scale_factor,hw_scale_variance,comm_scale_factor,seed,taskgraph_pickle,param_source,param_source_csv
task_graph_topology_suite_area05,full,anomaly_detection_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-44,inputs/task_graph_topology_config/full/graph_suite_area05/anomaly_detection_tosa/anomaly_detection_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-44.yaml,anomaly_detection_tosa,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/anomaly_detection_tosa.dot,tflite-graphs,68,63,0.5,0.1,0.5,1.0,44,inputs/task_graph_complete/taskgraph-anomaly_detection_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-44.pkl,default,
task_graph_topology_suite_area05,full,anomaly_detection_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-45,inputs/task_graph_topology_config/full/graph_suite_area05/anomaly_detection_tosa/anomaly_detection_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-45.yaml,anomaly_detection_tosa,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/anomaly_detection_tosa.dot,tflite-graphs,68,63,0.5,0.1,0.5,1.0,45,inputs/task_graph_complete/taskgraph-anomaly_detection_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-45.pkl,default,
task_graph_topology_suite_area05,full,anomaly_detection_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-46,inputs/task_graph_topology_config/full/graph_suite_area05/anomaly_detection_tosa/anomaly_detection_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-46.yaml,anomaly_detection_tosa,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/anomaly_detection_tosa.dot,tflite-graphs,68,63,0.5,0.1,0.5,1.0,46,inputs/task_graph_complete/taskgraph-anomaly_detection_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-46.pkl,default,
task_graph_topology_suite_area05,full,anomaly_detection_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-47,inputs/task_graph_topology_config/full/graph_suite_area05/anomaly_detection_tosa/anomaly_detection_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-47.yaml,anomaly_detection_tosa,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/anomaly_detection_tosa.dot,tflite-graphs,68,63,0.5,0.1,0.5,1.0,47,inputs/task_graph_complete/taskgraph-anomaly_detection_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-47.pkl,default,
task_graph_topology_suite_area05,full,anomaly_detection_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-48,inputs/task_graph_topology_config/full/graph_suite_area05/anomaly_detection_tosa/anomaly_detection_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-48.yaml,anomaly_detection_tosa,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/anomaly_detection_tosa.dot,tflite-graphs,68,63,0.5,0.1,0.5,1.0,48,inputs/task_graph_complete/taskgraph-anomaly_detection_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-48.pkl,default,
task_graph_topology_suite_area05,full,anomaly_detection_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-49,inputs/task_graph_topology_config/full/graph_suite_area05/anomaly_detection_tosa/anomaly_detection_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-49.yaml,anomaly_detection_tosa,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/anomaly_detection_tosa.dot,tflite-graphs,68,63,0.5,0.1,0.5,1.0,49,inputs/task_graph_complete/taskgraph-anomaly_detection_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-49.pkl,default,
task_graph_topology_suite_area05,full,anomaly_detection_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-50,inputs/task_graph_topology_config/full/graph_suite_area05/anomaly_detection_tosa/anomaly_detection_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-50.yaml,anomaly_detection_tosa,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/anomaly_detection_tosa.dot,tflite-graphs,68,63,0.5,0.1,0.5,1.0,50,inputs/task_graph_complete/taskgraph-anomaly_detection_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-50.pkl,default,
task_graph_topology_suite_area05,full,anomaly_detection_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-51,inputs/task_graph_topology_config/full/graph_suite_area05/anomaly_detection_tosa/anomaly_detection_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-51.yaml,anomaly_detection_tosa,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/anomaly_detection_tosa.dot,tflite-graphs,68,63,0.5,0.1,0.5,1.0,51,inputs/task_graph_complete/taskgraph-anomaly_detection_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-51.pkl,default,
task_graph_topology_suite_area05,full,image_classification_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-42,inputs/task_graph_topology_config/full/graph_suite_area05/image_classification_tosa/image_classification_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-42.yaml,image_classification_tosa,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/image_classification_tosa.dot,tflite-graphs,125,144,0.5,0.1,0.5,1.0,42,inputs/task_graph_complete/taskgraph-image_classification_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-42.pkl,default,
task_graph_topology_suite_area05,full,image_classification_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-43,inputs/task_graph_topology_config/full/graph_suite_area05/image_classification_tosa/image_classification_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-43.yaml,image_classification_tosa,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/image_classification_tosa.dot,tflite-graphs,125,144,0.5,0.1,0.5,1.0,43,inputs/task_graph_complete/taskgraph-image_classification_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-43.pkl,default,
task_graph_topology_suite_area05,full,image_classification_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-44,inputs/task_graph_topology_config/full/graph_suite_area05/image_classification_tosa/image_classification_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-44.yaml,image_classification_tosa,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/image_classification_tosa.dot,tflite-graphs,125,144,0.5,0.1,0.5,1.0,44,inputs/task_graph_complete/taskgraph-image_classification_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-44.pkl,default,
task_graph_topology_suite_area05,full,image_classification_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-45,inputs/task_graph_topology_config/full/graph_suite_area05/image_classification_tosa/image_classification_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-45.yaml,image_classification_tosa,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/image_classification_tosa.dot,tflite-graphs,125,144,0.5,0.1,0.5,1.0,45,inputs/task_graph_complete/taskgraph-image_classification_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-45.pkl,default,
task_graph_topology_suite_area05,full,image_classification_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-46,inputs/task_graph_topology_config/full/graph_suite_area05/image_classification_tosa/image_classification_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-46.yaml,image_classification_tosa,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/image_classification_tosa.dot,tflite-graphs,125,144,0.5,0.1,0.5,1.0,46,inputs/task_graph_complete/taskgraph-image_classification_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-46.pkl,default,
task_graph_topology_suite_area05,full,image_classification_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-47,inputs/task_graph_topology_config/full/graph_suite_area05/image_classification_tosa/image_classification_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-47.yaml,image_classification_tosa,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/image_classification_tosa.dot,tflite-graphs,125,144,0.5,0.1,0.5,1.0,47,inputs/task_graph_complete/taskgraph-image_classification_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-47.pkl,default,
task_graph_topology_suite_area05,full,image_classification_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-48,inputs/task_graph_topology_config/full/graph_suite_area05/image_classification_tosa/image_classification_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-48.yaml,image_classification_tosa,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/image_classification_tosa.dot,tflite-graphs,125,144,0.5,0.1,0.5,1.0,48,inputs/task_graph_complete/taskgraph-image_classification_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-48.pkl,default,
task_graph_topology_suite_area05,full,image_classification_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-49,inputs/task_graph_topology_config/full/graph_suite_area05/image_classification_tosa/image_classification_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-49.yaml,image_classification_tosa,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/image_classification_tosa.dot,tflite-graphs,125,144,0.5,0.1,0.5,1.0,49,inputs/task_graph_complete/taskgraph-image_classification_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-49.pkl,default,
task_graph_topology_suite_area05,full,image_classification_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-50,inputs/task_graph_topology_config/full/graph_suite_area05/image_classification_tosa/image_classification_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-50.yaml,image_classification_tosa,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/image_classification_tosa.dot,tflite-graphs,125,144,0.5,0.1,0.5,1.0,50,inputs/task_graph_complete/taskgraph-image_classification_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-50.pkl,default,
task_graph_topology_suite_area05,full,image_classification_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-51,inputs/task_graph_topology_config/full/graph_suite_area05/image_classification_tosa/image_classification_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-51.yaml,image_classification_tosa,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/image_classification_tosa.dot,tflite-graphs,125,144,0.5,0.1,0.5,1.0,51,inputs/task_graph_complete/taskgraph-image_classification_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-51.pkl,default,
task_graph_topology_suite_area05,full,keyword_spotting_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-42,inputs/task_graph_topology_config/full/graph_suite_area05/keyword_spotting_tosa/keyword_spotting_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-42.yaml,keyword_spotting_tosa,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/keyword_spotting_tosa.dot,tflite-graphs,123,139,0.5,0.1,0.5,1.0,42,inputs/task_graph_complete/taskgraph-keyword_spotting_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-42.pkl,default,
task_graph_topology_suite_area05,full,keyword_spotting_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-43,inputs/task_graph_topology_config/full/graph_suite_area05/keyword_spotting_tosa/keyword_spotting_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-43.yaml,keyword_spotting_tosa,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/keyword_spotting_tosa.dot,tflite-graphs,123,139,0.5,0.1,0.5,1.0,43,inputs/task_graph_complete/taskgraph-keyword_spotting_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-43.pkl,default,
task_graph_topology_suite_area05,full,keyword_spotting_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-44,inputs/task_graph_topology_config/full/graph_suite_area05/keyword_spotting_tosa/keyword_spotting_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-44.yaml,keyword_spotting_tosa,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/keyword_spotting_tosa.dot,tflite-graphs,123,139,0.5,0.1,0.5,1.0,44,inputs/task_graph_complete/taskgraph-keyword_spotting_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-44.pkl,default,
task_graph_topology_suite_area05,full,keyword_spotting_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-45,inputs/task_graph_topology_config/full/graph_suite_area05/keyword_spotting_tosa/keyword_spotting_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-45.yaml,keyword_spotting_tosa,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/keyword_spotting_tosa.dot,tflite-graphs,123,139,0.5,0.1,0.5,1.0,45,inputs/task_graph_complete/taskgraph-keyword_spotting_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-45.pkl,default,
task_graph_topology_suite_area05,full,keyword_spotting_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-46,inputs/task_graph_topology_config/full/graph_suite_area05/keyword_spotting_tosa/keyword_spotting_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-46.yaml,keyword_spotting_tosa,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/keyword_spotting_tosa.dot,tflite-graphs,123,139,0.5,0.1,0.5,1.0,46,inputs/task_graph_complete/taskgraph-keyword_spotting_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-46.pkl,default,
task_graph_topology_suite_area05,full,keyword_spotting_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-47,inputs/task_graph_topology_config/full/graph_suite_area05/keyword_spotting_tosa/keyword_spotting_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-47.yaml,keyword_spotting_tosa,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/keyword_spotting_tosa.dot,tflite-graphs,123,139,0.5,0.1,0.5,1.0,47,inputs/task_graph_complete/taskgraph-keyword_spotting_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-47.pkl,default,
task_graph_topology_suite_area05,full,keyword_spotting_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-48,inputs/task_graph_topology_config/full/graph_suite_area05/keyword_spotting_tosa/keyword_spotting_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-48.yaml,keyword_spotting_tosa,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/keyword_spotting_tosa.dot,tflite-graphs,123,139,0.5,0.1,0.5,1.0,48,inputs/task_graph_complete/taskgraph-keyword_spotting_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-48.pkl,default,
task_graph_topology_suite_area05,full,keyword_spotting_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-49,inputs/task_graph_topology_config/full/graph_suite_area05/keyword_spotting_tosa/keyword_spotting_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-49.yaml,keyword_spotting_tosa,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/keyword_spotting_tosa.dot,tflite-graphs,123,139,0.5,0.1,0.5,1.0,49,inputs/task_graph_complete/taskgraph-keyword_spotting_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-49.pkl,default,
task_graph_topology_suite_area05,full,keyword_spotting_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-50,inputs/task_graph_topology_config/full/graph_suite_area05/keyword_spotting_tosa/keyword_spotting_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-50.yaml,keyword_spotting_tosa,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/keyword_spotting_tosa.dot,tflite-graphs,123,139,0.5,0.1,0.5,1.0,50,inputs/task_graph_complete/taskgraph-keyword_spotting_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-50.pkl,default,
task_graph_topology_suite_area05,full,keyword_spotting_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-51,inputs/task_graph_topology_config/full/graph_suite_area05/keyword_spotting_tosa/keyword_spotting_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-51.yaml,keyword_spotting_tosa,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/keyword_spotting_tosa.dot,tflite-graphs,123,139,0.5,0.1,0.5,1.0,51,inputs/task_graph_complete/taskgraph-keyword_spotting_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-51.pkl,default,
task_graph_topology_suite_area05,full,visual_wake_words_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-42,inputs/task_graph_topology_config/full/graph_suite_area05/visual_wake_words_tosa/visual_wake_words_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-42.yaml,visual_wake_words_tosa,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/visual_wake_words_tosa.dot,tflite-graphs,211,227,0.5,0.1,0.5,1.0,42,inputs/task_graph_complete/taskgraph-visual_wake_words_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-42.pkl,default,
task_graph_topology_suite_area05,full,visual_wake_words_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-43,inputs/task_graph_topology_config/full/graph_suite_area05/visual_wake_words_tosa/visual_wake_words_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-43.yaml,visual_wake_words_tosa,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/visual_wake_words_tosa.dot,tflite-graphs,211,227,0.5,0.1,0.5,1.0,43,inputs/task_graph_complete/taskgraph-visual_wake_words_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-43.pkl,default,
task_graph_topology_suite_area05,full,visual_wake_words_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-44,inputs/task_graph_topology_config/full/graph_suite_area05/visual_wake_words_tosa/visual_wake_words_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-44.yaml,visual_wake_words_tosa,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/visual_wake_words_tosa.dot,tflite-graphs,211,227,0.5,0.1,0.5,1.0,44,inputs/task_graph_complete/taskgraph-visual_wake_words_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-44.pkl,default,
task_graph_topology_suite_area05,full,visual_wake_words_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-45,inputs/task_graph_topology_config/full/graph_suite_area05/visual_wake_words_tosa/visual_wake_words_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-45.yaml,visual_wake_words_tosa,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/visual_wake_words_tosa.dot,tflite-graphs,211,227,0.5,0.1,0.5,1.0,45,inputs/task_graph_complete/taskgraph-visual_wake_words_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-45.pkl,default,
task_graph_topology_suite_area05,full,visual_wake_words_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-46,inputs/task_graph_topology_config/full/graph_suite_area05/visual_wake_words_tosa/visual_wake_words_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-46.yaml,visual_wake_words_tosa,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/visual_wake_words_tosa.dot,tflite-graphs,211,227,0.5,0.1,0.5,1.0,46,inputs/task_graph_complete/taskgraph-visual_wake_words_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-46.pkl,default,
task_graph_topology_suite_area05,full,visual_wake_words_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-47,inputs/task_graph_topology_config/full/graph_suite_area05/visual_wake_words_tosa/visual_wake_words_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-47.yaml,visual_wake_words_tosa,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/visual_wake_words_tosa.dot,tflite-graphs,211,227,0.5,0.1,0.5,1.0,47,inputs/task_graph_complete/taskgraph-visual_wake_words_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-47.pkl,default,
task_graph_topology_suite_area05,full,visual_wake_words_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-48,inputs/task_graph_topology_config/full/graph_suite_area05/visual_wake_words_tosa/visual_wake_words_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-48.yaml,visual_wake_words_tosa,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/visual_wake_words_tosa.dot,tflite-graphs,211,227,0.5,0.1,0.5,1.0,48,inputs/task_graph_complete/taskgraph-visual_wake_words_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-48.pkl,default,
task_graph_topology_suite_area05,full,visual_wake_words_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-49,inputs/task_graph_topology_config/full/graph_suite_area05/visual_wake_words_tosa/visual_wake_words_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-49.yaml,visual_wake_words_tosa,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/visual_wake_words_tosa.dot,tflite-graphs,211,227,0.5,0.1,0.5,1.0,49,inputs/task_graph_complete/taskgraph-visual_wake_words_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-49.pkl,default,
task_graph_topology_suite_area05,full,visual_wake_words_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-50,inputs/task_graph_topology_config/full/graph_suite_area05/visual_wake_words_tosa/visual_wake_words_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-50.yaml,visual_wake_words_tosa,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/visual_wake_words_tosa.dot,tflite-graphs,211,227,0.5,0.1,0.5,1.0,50,inputs/task_graph_complete/taskgraph-visual_wake_words_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-50.pkl,default,
task_graph_topology_suite_area05,full,visual_wake_words_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-51,inputs/task_graph_topology_config/full/graph_suite_area05/visual_wake_words_tosa/visual_wake_words_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-51.yaml,visual_wake_words_tosa,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/visual_wake_words_tosa.dot,tflite-graphs,211,227,0.5,0.1,0.5,1.0,51,inputs/task_graph_complete/taskgraph-visual_wake_words_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-51.pkl,default,
task_graph_topology_suite_area05,full,squeezenet_like_1000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-42,inputs/task_graph_topology_config/full/graph_suite_area05/squeezenet_like_1000/squeezenet_like_1000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-42.yaml,squeezenet_like_1000,inputs/task_graph_topology/synthetic/squeezenet_like_1000.dot,synthetic,1000,1307,0.5,0.1,0.5,1.0,42,inputs/task_graph_complete/taskgraph-squeezenet_like_1000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-42.pkl,squeeze_fallback,outputs/iccad_pilot_squeeze/iccad_pilot_squeeze-result-summary-soda-graphs-config.csv
task_graph_topology_suite_area05,full,squeezenet_like_1000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-43,inputs/task_graph_topology_config/full/graph_suite_area05/squeezenet_like_1000/squeezenet_like_1000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-43.yaml,squeezenet_like_1000,inputs/task_graph_topology/synthetic/squeezenet_like_1000.dot,synthetic,1000,1307,0.5,0.1,0.5,1.0,43,inputs/task_graph_complete/taskgraph-squeezenet_like_1000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-43.pkl,squeeze_fallback,outputs/iccad_pilot_squeeze/iccad_pilot_squeeze-result-summary-soda-graphs-config.csv
task_graph_topology_suite_area05,full,squeezenet_like_1000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-44,inputs/task_graph_topology_config/full/graph_suite_area05/squeezenet_like_1000/squeezenet_like_1000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-44.yaml,squeezenet_like_1000,inputs/task_graph_topology/synthetic/squeezenet_like_1000.dot,synthetic,1000,1307,0.5,0.1,0.5,1.0,44,inputs/task_graph_complete/taskgraph-squeezenet_like_1000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-44.pkl,squeeze_fallback,outputs/iccad_pilot_squeeze/iccad_pilot_squeeze-result-summary-soda-graphs-config.csv
task_graph_topology_suite_area05,full,squeezenet_like_1000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-45,inputs/task_graph_topology_config/full/graph_suite_area05/squeezenet_like_1000/squeezenet_like_1000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-45.yaml,squeezenet_like_1000,inputs/task_graph_topology/synthetic/squeezenet_like_1000.dot,synthetic,1000,1307,0.5,0.1,0.5,1.0,45,inputs/task_graph_complete/taskgraph-squeezenet_like_1000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-45.pkl,squeeze_fallback,outputs/iccad_pilot_squeeze/iccad_pilot_squeeze-result-summary-soda-graphs-config.csv
task_graph_topology_suite_area05,full,squeezenet_like_1000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-46,inputs/task_graph_topology_config/full/graph_suite_area05/squeezenet_like_1000/squeezenet_like_1000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-46.yaml,squeezenet_like_1000,inputs/task_graph_topology/synthetic/squeezenet_like_1000.dot,synthetic,1000,1307,0.5,0.1,0.5,1.0,46,inputs/task_graph_complete/taskgraph-squeezenet_like_1000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-46.pkl,squeeze_fallback,outputs/iccad_pilot_squeeze/iccad_pilot_squeeze-result-summary-soda-graphs-config.csv
task_graph_topology_suite_area05,full,squeezenet_like_1000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-47,inputs/task_graph_topology_config/full/graph_suite_area05/squeezenet_like_1000/squeezenet_like_1000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-47.yaml,squeezenet_like_1000,inputs/task_graph_topology/synthetic/squeezenet_like_1000.dot,synthetic,1000,1307,0.5,0.1,0.5,1.0,47,inputs/task_graph_complete/taskgraph-squeezenet_like_1000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-47.pkl,squeeze_fallback,outputs/iccad_pilot_squeeze/iccad_pilot_squeeze-result-summary-soda-graphs-config.csv
